1,1,22,-0.0011748,0.21449,0.0072536,0.29001,-4.6363,4.6075,7.3967,14.817,0.192,0.061,1.3853
1,2,33,0.0025446,0.21254,0.023295,0.287,11.47,14.989,7.3967,14.817,0.16,0.227,1.5028
1,3,16,0.0055774,0.21545,0.024318,0.287,19.847,15.617,7.3967,14.817,0.183,0.226,1.429
1,4,15,0.0012706,0.21299,0.027558,0.28592,5.5844,17.783,7.3967,14.817,0.166,0.071,1.6385
1,5,36,0.0031695,0.21313,0.025437,0.28709,13.567,16.281,7.3967,14.817,0.16,0.068,1.5851
1,6,10,0.003439,0.2168,0.022537,0.28753,11.569,14.439,7.3967,14.817,0.154,0.279,1.6042
1,7,16,0.0050564,0.21989,0.022385,0.28783,14.263,14.299,7.3967,14.817,0.198,0.11,1.491
1,8,27,0.017752,0.23303,0.032984,0.28401,28.259,21.435,7.3967,14.817,0.337,0.044,1.2197
1,9,18,-0.00050215,0.21096,0.022375,0.28742,-2.6222,14.357,7.3967,14.817,0.14,0.001,1.8265
1,10,33,-0.002382,0.20871,0.020443,0.28841,-15.292,13.021,7.3967,14.817,0.123,0.001,1.9087
1,100,5,0.0042582,0.20653,0.031496,0.28431,33.102,20.484,7.3967,14.817,0.178,0.001,1.3362
1,11,28,0.0038965,0.20873,0.028533,0.28617,24.042,18.32,7.3967,14.817,0.152,0.001,1.6521
1,12,19,0.0021413,0.21059,0.043666,0.28034,11.427,28.525,7.3967,14.817,0.155,0.001,1.6528
1,13,7,0.003601,0.20991,0.034241,0.28482,19.972,21.984,7.3967,14.817,0.158,0.011,1.6392
1,14,23,0.0082405,0.22303,0.019935,0.28843,19.69,12.704,7.3967,14.817,0.156,0.248,1.6187
1,15,-1,-0.0010463,0.20618,0.024803,0.28671,-9.6052,15.964,7.3967,14.817,0.148,0.001,1.6075
1,16,19,-0.0029626,0.20851,0.021315,0.28783,-19.192,13.642,7.3967,14.817,0.146,0.001,1.5838
1,17,26,-0.00020179,0.20934,0.021226,0.28797,-1.2376,13.566,7.3967,14.817,0.139,0.001,1.7012
1,18,19,-0.00054324,0.20811,0.027559,0.28574,-3.8318,17.818,7.3967,14.817,0.227,0.001,1.1571
1,19,27,0.002003,0.21206,0.025376,0.28682,9.4266,16.292,7.3967,14.817,0.168,0.112,1.5358
1,20,40,0.00035117,0.21157,0.030941,0.28529,1.7378,19.939,7.3967,14.817,0.178,0.021,1.4817
1,21,27,0.00011718,0.21317,0.035596,0.28296,0.50989,23.224,7.3967,14.817,0.171,0.067,1.4464
1,22,19,0.00083686,0.20931,0.028109,0.28693,5.1367,17.918,7.3967,14.817,0.173,0.001,1.5217
1,23,24,0.0063469,0.21014,0.035533,0.28285,32.045,23.213,7.3967,14.817,0.228,0.014,1.188
1,24,21,0.0098276,0.22286,0.028012,0.28553,23.263,18.133,7.3967,14.817,0.176,0.207,1.45
1,25,0,0.00012122,0.20985,0.034489,0.28387,0.70493,22.354,7.3967,14.817,0.165,0.001,1.4737
1,26,11,-0.00078862,0.20957,0.024524,0.28707,-4.7124,15.73,7.3967,14.817,0.174,0.001,1.4162
1,27,31,0.00098871,0.21301,0.023577,0.2875,4.3467,15.08,7.3967,14.817,0.175,0.024,1.5028
1,28,15,0.0053563,0.21083,0.040543,0.28048,26.324,26.737,7.3967,14.817,0.189,0.04,1.2726
1,29,23,0.0068491,0.20986,0.037732,0.28236,34.795,24.613,7.3967,14.817,0.199,0.017,1.3921
1,30,4,0.00089796,0.208,0.02604,0.2864,6.4081,16.773,7.3967,14.817,0.178,0.001,1.3823
1,31,17,0.0040431,0.21235,0.023451,0.28752,18.13,15,7.3967,14.817,0.179,0.131,1.4672
1,32,23,0.003353,0.20653,0.025422,0.28646,27.18,16.385,7.3967,14.817,0.176,0.001,1.3246
1,33,0,0.0034632,0.21029,0.027656,0.28631,18.606,17.766,7.3967,14.817,0.174,0.023,1.4561
1,34,20,0.0021801,0.20798,0.028554,0.28558,15.288,18.451,7.3967,14.817,0.312,0.012,0.78193
1,35,14,0.0035908,0.21576,0.023229,0.28718,12.835,14.919,7.3967,14.817,0.278,0.001,1.0998
1,36,5,-0.0001379,0.20901,0.023479,0.28718,-0.87664,15.073,7.3967,14.817,0.184,0.001,1.3059
1,37,16,-0.002978,0.20616,0.015627,0.28887,-25.816,9.9732,7.3967,14.817,0.175,0.001,1.2615
1,38,-7,-0.0014929,0.20952,0.022541,0.28839,-8.911,14.306,7.3967,14.817,0.171,0.02,1.4151
1,39,-10,0.0034046,0.22349,0.013203,0.28937,8.2472,8.4039,7.3967,14.817,0.296,0.018,1.1648
1,40,2,-0.00423,0.21191,0.0067862,0.29006,-19.552,4.3094,7.3967,14.817,0.176,0.001,1.5711
1,41,4,-0.0036257,0.20871,0.0040125,0.28994,-22.604,2.5543,7.3967,14.817,0.169,0.001,1.5717
1,42,2,-0.001326,0.21216,0.013798,0.28935,-6.2247,8.7789,7.3967,14.817,0.166,0.004,1.5612
1,43,-5,-0.0019156,0.21097,0.0044771,0.29002,-9.904,2.8472,7.3967,14.817,0.168,0.001,1.5239
1,44,19,-0.0034235,0.21338,-0.00060921,0.29046,-14.349,-0.38585,7.3967,14.817,0.171,0.039,1.4096
1,45,-3,0.0003594,0.20858,0.018084,0.28843,2.3998,11.557,7.3967,14.817,0.162,0.001,1.5138
1,46,17,-0.00040088,0.20817,0.014981,0.28887,-2.8088,9.5689,7.3967,14.817,0.165,0.001,1.3949
