1,14,0,-4.0726e-05,0.21634,0.00361,0.29007,-0.14277,2.2951,-3.5612,-1.3227,0.242,0.09,1.2358
1,39,0,-0.00094205,0.2125,-0.00052674,0.29017,-4.3088,-0.33471,-3.5612,-1.3227,0.253,0.047,1.1365
1,68,0,-0.001523,0.21319,0.0020401,0.29013,-6.5871,1.2967,-3.5612,-1.3227,0.267,0.001,1.1032
1,96,0,-0.0023651,0.21313,-0.0077058,0.29059,-10.214,-4.862,-3.5612,-1.3227,0.262,0.026,1.0733
1,117,0,-0.0029497,0.21078,-0.0087585,0.2897,-15.307,-5.5766,-3.5612,-1.3227,0.258,0.001,1.0249
1,136,0,2.7883e-05,0.21191,-0.00051145,0.2905,0.13415,-0.3238,-3.5612,-1.3227,0.283,0.005,1.0177
1,161,0,-0.0020686,0.21292,-0.0030498,0.29014,-9.0986,-1.9378,-3.5612,-1.3227,0.278,0.08,0.99683
1,191,0,0.0016829,0.21281,-0.0019735,0.29004,7.4867,-1.2556,-3.5612,-1.3227,0.281,0.009,0.97641
1,193,0,0.001866,0.20902,-0.00021784,0.29016,11.694,-0.13843,-3.5612,-1.3227,0.273,0.001,0.93682
1,232,0,-0.0019562,0.21199,-0.0037731,0.29042,-9.2682,-2.3895,-3.5612,-1.3227,0.264,0.033,1.0685
2,1,0,0.0061958,0.20973,0.037607,0.28243,2.498,-5.475,7.558,0.23743,0.207,0.001,1.2534
2,30,0,0.0093432,0.20768,0.050145,0.27498,20.564,3.7749,7.558,0.23743,0.213,0.001,1.3367
2,51,0,0.0084767,0.2084,0.049738,0.27556,15.266,3.3543,7.558,0.23743,0.286,0.021,1.0215
2,91,0,0.010039,0.20999,0.045351,0.27781,15.141,0.23588,7.558,0.23743,0.33,0.044,0.90951
2,120,0,0.0094132,0.21329,0.045516,0.27858,5.3147,0.081905,7.558,0.23743,0.303,0.03,1.0255
2,121,0,0.0070528,0.21041,0.044899,0.27825,4.1161,-0.15442,7.558,0.23743,0.267,0.045,1.1059
2,162,0,0.0085017,0.21374,0.046841,0.27733,1.7421,1.2038,7.558,0.23743,0.287,0.06,1.0567
2,190,0,0.0079056,0.21506,0.042335,0.2796,-2.3107,-1.9945,7.558,0.23743,0.246,0.099,1.2936
2,203,0,0.011504,0.21336,0.04922,0.27608,10.725,2.8998,7.558,0.23743,0.299,0.008,1.1215
2,217,0,0.0072855,0.21143,0.042924,0.27923,2.5237,-1.5523,7.558,0.23743,0.313,0.02,0.97627
3,17,0,0.01257,0.20368,0.078045,0.24494,13.686,0.068181,12.902,-0.37523,0.268,0.087,1.0581
3,32,0,0.015694,0.20545,0.078402,0.24477,10.86,0.27038,12.902,-0.37523,0.239,0.096,1.2209
3,67,0,0.015388,0.20369,0.078248,0.24449,16.505,0.3767,12.902,-0.37523,0.263,0.042,1.1741
3,87,0,0.010349,0.20478,0.074862,0.25066,5.2085,-4.084,12.902,-0.37523,0.297,0.015,0.91105
3,100,0,0.016582,0.20618,0.08016,0.24158,9.5556,2.5841,12.902,-0.37523,0.289,0.143,1.0725
3,127,0,0.012754,0.20459,0.07642,0.24869,10.21,-2.5039,12.902,-0.37523,0.266,0.136,1.1111
3,163,0,0.01568,0.2049,0.076146,0.24883,12.645,-2.6689,12.902,-0.37523,0.284,0.344,1.0392
3,174,0,0.017263,0.20614,0.077267,0.24679,10.42,-1.1977,12.902,-0.37523,0.336,0.135,0.95145
3,205,0,0.015974,0.20146,0.077754,0.2454,24.79,-0.28152,12.902,-0.37523,0.269,0.239,1.1543
3,224,0,0.019065,0.20506,0.080707,0.23991,15.145,3.6845,12.902,-0.37523,0.267,0.101,1.1939
4,3,0,0.015733,0.19351,0.09123,0.19955,22.426,0.28207,9.4382,0.20224,0.238,0.113,1.2832
4,34,0,0.016434,0.19552,0.090289,0.19622,15.233,2.3942,9.4382,0.20224,0.268,0.001,1.2504
4,60,0,0.015932,0.19646,0.090105,0.20292,12.511,-1.8573,9.4382,0.20224,0.267,0.02,1.2438
4,79,0,0.014677,0.20186,0.090215,0.20509,-7.2047,-3.2288,9.4382,0.20224,0.347,0.013,0.90271
4,109,0,0.017082,0.2004,0.090509,0.19686,-1.3451,1.989,9.4382,0.20224,0.26,0.114,1.2647
4,137,0,0.014744,0.19663,0.090612,0.19962,12.872,0.23874,9.4382,0.20224,0.279,0.047,1.098
4,158,0,0.015947,0.19512,0.090913,0.19843,17.011,0.9899,9.4382,0.20224,0.239,0.037,1.3676
4,181,0,0.018793,0.19764,0.090536,0.20352,7.1591,-2.227,9.4382,0.20224,0.237,0.017,1.443
4,195,0,0.018904,0.198,0.090015,0.19699,6.0512,1.9132,9.4382,0.20224,0.27,0.03,1.275
4,226,0,0.020787,0.19646,0.090107,0.1976,9.6698,1.5284,9.4382,0.20224,0.293,0.121,1.1634
5,6,0,0.013837,0.19048,0.07903,0.15604,4.5216,-0.91278,6.4387,3.3013,0.3,0.054,1.0272
5,26,0,0.01352,0.19007,0.072186,0.14579,6.2924,6.9045,6.4387,3.3013,0.27,0.063,1.0795
5,50,0,0.015902,0.18939,0.078628,0.15611,3.7027,-0.8318,6.4387,3.3013,0.268,0.112,1.2192
5,94,0,0.014466,0.18995,0.075077,0.15011,4.786,3.6064,6.4387,3.3013,0.316,0.177,0.8569
5,98,0,0.010124,0.18928,0.073891,0.14826,16.649,4.9983,6.4387,3.3013,0.305,0.195,0.90428
5,128,0,0.016579,0.19026,0.076498,0.15107,0.42086,2.6024,6.4387,3.3013,0.286,0.082,1.0641
5,151,0,0.014036,0.1883,0.080381,0.15919,9.8181,-3.0835,6.4387,3.3013,0.321,0.1,0.92234
5,189,0,0.017984,0.18825,0.075432,0.14928,3.1586,3.9147,6.4387,3.3013,0.275,0.107,1.0984
5,207,0,0.011698,0.18958,0.066753,0.13925,11.683,12.302,6.4387,3.3013,0.278,0.081,1.0448
5,239,0,0.01421,0.19065,0.075208,0.1502,3.3545,3.5123,6.4387,3.3013,0.333,0.256,0.87328
6,23,0,0.0061773,0.18963,0.053729,0.12766,-0.77366,-6.6007,-4.3466,-4.1806,0.287,0.091,0.87453
