1,11,0,0.0043486,0.21645,0.011293,0.28944,14.811,7.1965,7.3228,5.7137,0.305,0.057,0.97707
1,18,0,0.001048,0.21174,0.0092994,0.28977,5.0998,5.914,7.3228,5.7137,0.246,0.001,1.0824
1,26,0,0.00022783,0.21003,0.0073804,0.29076,1.3015,4.6489,7.3228,5.7137,0.209,0.001,1.2649
1,48,0,0.0029259,0.21118,0.0057542,0.29,14.665,3.6582,7.3228,5.7137,0.228,0.001,1.1976
1,60,0,0.0028562,0.21147,0.012628,0.28951,13.982,8.0299,7.3228,5.7137,0.234,0.001,1.1519
1,67,0,-0.0010529,0.21015,0.0075874,0.28971,-5.9216,4.8344,7.3228,5.7137,0.204,0.001,1.2512
2,9,0,0.011819,0.21124,0.060427,0.26671,16.428,12.171,11.878,8.9816,0.259,0.101,1.093
2,23,0,0.011845,0.21082,0.063372,0.26437,17.588,14.551,11.878,8.9816,0.238,0.048,1.2315
2,32,0,0.0089645,0.21193,0.050456,0.27545,6.9269,3.7705,11.878,8.9816,0.225,0.001,1.2888
2,44,0,0.013298,0.21216,0.057235,0.26969,17.57,9.3976,11.878,8.9816,0.234,0.17,1.3204
2,49,0,0.0076372,0.21536,0.053062,0.27271,-3.5633,6.12,11.878,8.9816,0.232,0.067,1.2442
2,72,0,0.010384,0.20992,0.055309,0.2711,16.315,7.8796,11.878,8.9816,0.213,0.001,1.3286
3,2,0,0.012973,0.20678,0.076254,0.2479,2.4075,-2.1378,6.3412,2.152,0.291,0.001,1.062
3,20,0,0.014891,0.20739,0.082574,0.23615,3.6039,6.3554,6.3412,2.152,0.222,0.001,1.3615
3,34,0,0.020841,0.20586,0.079027,0.24396,14.298,0.91324,6.3412,2.152,0.246,0.185,1.3813
3,41,0,0.018816,0.2069,0.080834,0.24191,9.8571,2.5961,6.3412,2.152,0.239,0.093,1.3597
3,54,0,0.016108,0.20637,0.080931,0.24053,8.4115,3.3981,6.3412,2.152,0.246,0.012,1.4013
3,68,0,0.013827,0.20816,0.080325,0.24309,-0.53086,1.7867,6.3412,2.152,0.218,0.008,1.5015
4,8,0,0.014153,0.20091,0.09023,0.2019,-3.6925,-1.2069,-3.3692,-2.5089,0.229,0.001,1.4269
4,22,0,0.020054,0.1976,0.090523,0.19802,6.8238,1.2556,-3.3692,-2.5089,0.249,0.001,1.4607
4,28,0,0.01934,0.2013,0.08998,0.203,-3.8532,-1.9113,-3.3692,-2.5089,0.32,0.023,1.092
4,47,0,0.015274,0.20307,0.089436,0.21497,-11.365,-9.4993,-3.3692,-2.5089,0.232,0.001,1.3621
4,58,0,0.020387,0.19964,0.090674,0.20166,1.019,-1.0474,-3.3692,-2.5089,0.228,0.089,1.5372
4,62,0,0.01725,0.20278,0.090267,0.20417,-9.1469,-2.6443,-3.3692,-2.5089,0.244,0.001,1.3689
5,5,0,0.01464,0.18706,0.073339,0.14709,11.476,5.8076,3.7785,-0.38188,0.237,0.082,1.1856
5,24,0,0.018857,0.19111,0.081518,0.16186,-4.7666,-4.9241,3.7785,-0.38188,0.255,0.093,1.1821
5,31,0,0.012998,0.18975,0.076975,0.15232,8.2532,1.7745,3.7785,-0.38188,0.268,0.001,1.258
5,45,0,0.016619,0.19216,0.081543,0.16057,-4.7512,-4.1925,3.7785,-0.38188,0.248,0.058,1.1915
5,51,0,0.01343,0.1902,0.078991,0.15665,6.1288,-1.2445,3.7785,-0.38188,0.26,0.001,1.2849
5,70,0,0.011508,0.19154,0.077616,0.1543,6.3305,0.48772,3.7785,-0.38188,0.281,0.001,1.1647
6,4,0,0.0056315,0.18989,0.056892,0.12956,0.87713,-8.9246,-4.1856,-9.44,0.228,0.001,1.1618
6,14,0,0.0075286,0.19049,0.056427,0.1297,-8.3575,-8.7537,-4.1856,-9.44,0.271,0.113,0.96979
6,29,0,0.011441,0.18856,0.050865,0.12526,-15.013,-4.2385,-4.1856,-9.44,0.253,0.379,1.0382
6,40,0,0.0052392,0.18981,0.059627,0.13156,2.7998,-11.061,-4.1856,-9.44,0.247,0.001,1.0981
6,53,0,0.0060517,0.18988,0.058582,0.13149,-0.88799,-10.534,-4.1856,-9.44,0.245,0.001,1.1283
6,63,0,0.009786,0.18578,0.061586,0.13425,-4.5317,-13.128,-4.1856,-9.44,0.24,0.08,1.1566
7,10,0,0.0031732,0.19298,0.0063253,0.11014,-24.319,-4.0265,-7.04,-1.1202,0.267,0.04,0.89171
7,13,0,-0.002233,0.18761,0.0015393,0.1095,10.217,-0.97447,-7.04,-1.1202,0.303,0.043,0.871
7,25,0,-0.00014394,0.1881,-0.0066395,0.1101,0.69328,4.224,-7.04,-1.1202,0.253,0.023,0.99327
7,43,0,0.00091134,0.18821,0.0032559,0.10987,-4.4183,-2.0689,-7.04,-1.1202,0.272,0.055,1.0123
7,59,0,0.0032921,0.18532,0.0046841,0.11,-12.642,-2.9792,-7.04,-1.1202,0.257,0.073,1.085
7,71,0,0.0022088,0.1894,0.0014112,0.1098,-11.77,-0.89639,-7.04,-1.1202,0.286,0.019,0.9921
8,1,0,-0.0036807,0.19088,-0.042323,0.12024,-8.0113,-2.0473,1.3571,4.6924,0.396,0.079,0.6546
8,17,0,-0.0075086,0.18832,-0.049939,0.12392,2.734,3.2828,1.3571,4.6924,0.268,0.007,1.0879
8,35,0,-0.0082428,0.18742,-0.055408,0.12807,3.224,7.6054,1.3571,4.6924,0.238,0.095,1.1724
8,38,0,-0.0093034,0.1868,-0.053512,0.12738,5.1847,6.385,1.3571,4.6924,0.217,0.081,1.2761
8,56,0,-0.0094381,0.18696,-0.052951,0.12652,5.8904,5.7773,1.3571,4.6924,0.242,0.033,1.1669
8,64,0,-0.0069825,0.18747,-0.054923,0.12751,-0.8791,7.1513,1.3571,4.6924,0.216,0.286,1.2373
9,12,0,-0.012743,0.18664,-0.069347,0.14244,-16.36,-9.6936,-7.6578,-4.8183,0.225,0.26,1.2858
